,Date,Score,Total price difference,Percentage price difference
57,2008-08-14,0.8654046654701233,7.100000000000136,0.5521725266948304
58,2008-08-19,0.0,-26.24000000000001,-2.0294988901177953
59,2008-08-26,0.44536852836608887,4.819999999999936,0.3805193062233014
60,2008-08-27,0.0,10.150000000000091,0.7982634820017216
61,2008-08-28,0.0,19.019999999999982,1.4840129207434094
62,2008-09-03,-0.9591954350471497,-25.700000000000045,-1.975889534704927
63,2008-09-09,0.0,-50.47000000000003,-3.9584934665641835
64,2008-09-10,0.0,7.529999999999973,0.6149398534924151
65,2008-09-11,0.0,17.00999999999999,1.380636992305444
66,2008-09-15,-0.9119174480438232,-56.34999999999991,-4.511428685801202
67,2008-09-16,-0.8562160432338715,20.899999999999864,1.75232665381067
68,2008-09-17,-0.9216809272766113,-57.20999999999981,-4.714073829927473
69,2008-09-19,0.0,98.68999999999983,8.53431800690077
70,2008-09-24,0.0,-69.21000000000004,-5.514389520986713
71,2008-09-26,0.0,27.40000000000009,2.310539941140268
72,2008-09-29,-0.9470430413881937,-106.84999999999991,-8.806778375794334
73,2008-10-01,0.0,54.63999999999987,4.938450136476191
74,2008-10-06,0.0,-104.16999999999985,-8.971973885931808
75,2008-10-07,-0.9614409804344177,-60.66000000000008,-5.739480929898105
76,2008-10-13,-0.8254556655883789,7.1200000000000045,0.7146943978800081
77,2008-10-15,-0.4675738513469696,-95.50999999999999,-9.519110978222951
78,2008-10-17,0.37232333421707153,32.70999999999992,3.603057807543171
79,2008-10-20,0.0,44.85000000000002,4.7684865238424345
80,2008-10-21,0.0,-30.350000000000023,-3.0799675258778185
81,2008-10-23,-0.9096113741397858,-46.93999999999994,-4.914925920108889
82,2008-10-24,-0.465058296918869,-31.340000000000032,-3.4511237625397837
83,2008-10-29,0.0,53.32000000000005,6.081412457086813
84,2008-10-30,-0.33068570494651794,24.0,2.5803954456020386
85,2008-11-03,-0.12816404302914938,12.209999999999923,1.2797534823758683
86,2008-11-04,0.0,39.450000000000045,4.082583048742632
87,2008-11-05,0.0,-52.98000000000002,-5.26771066368382
88,2008-11-07,0.0,-21.779999999999973,-2.2859661828143176
89,2008-11-10,-0.9564965963363647,-11.779999999999973,-1.265319713423342
90,2008-11-11,-0.4862304925918579,-20.25999999999999,-2.2040665353945226
91,2008-11-17,-0.4800340235233307,-48.200000000000045,-5.361811001724239
92,2008-11-21,0.0,-50.72000000000003,-5.961798413164858
93,2008-11-24,0.9155457019805908,51.77999999999997,6.4722572903516085
94,2008-11-26,0.0,35.870000000000005,4.211032976837559
95,2008-12-01,0.0,-71.46999999999991,-8.051324801730345
96,2008-12-02,0.0,32.59999999999991,3.9940701535144028
97,2008-12-03,0.0,21.930000000000064,2.583617063889453
98,2008-12-04,-0.9656120538711548,-25.519999999999982,-2.93084043457289
99,2008-12-09,-0.9577235579490662,43.44999999999993,5.140673434135483
100,2008-12-11,-0.2781190872192383,-15.079999999999927,-1.6969178660245006
101,2008-12-17,-0.9522536396980286,30.829999999999927,3.5291154889593432
102,2008-12-18,0.0,-19.139999999999986,-2.116273412794939
103,2008-12-24,0.5792573094367981,-17.129999999999995,-1.9349810229531896
104,2008-12-30,-0.38744136691093445,22.49000000000001,2.5905661464032725
105,2008-12-31,0.0,12.610000000000014,1.4158358034671712
106,2009-01-07,-0.9753658771514893,3.3999999999999773,0.3764184887904763
107,2009-01-08,-0.7002692222595215,3.080000000000041,0.3397121270611637
108,2009-01-12,-0.9701055884361267,-39.47000000000003,-4.338649929099845
109,2009-01-20,0.0,-65.03999999999996,-7.473628570771949
110,2009-01-21,-0.9046443998813629,35.01999999999998,4.349121979086458
111,2009-01-23,-0.9455146789550781,-8.289999999999964,-0.9866228696562843
112,2009-01-28,0.0,42.139999999999986,5.06520824568784
113,2009-01-30,-0.7020812034606934,-48.210000000000036,-5.515450354082536
114,2009-02-02,-0.7367497086524963,-0.4399999999999409,-0.053276505061260825
115,2009-02-09,0.0,44.44999999999993,5.385006784260507
116,2009-02-17,-0.899275004863739,-80.72000000000003,-9.279334168687999
117,2009-02-18,0.0,-0.75,-0.0950365573957449
118,2009-02-23,0.0,-45.08999999999992,-5.719033002714279
119,2009-02-25,0.0,21.569999999999936,2.9018067345593392
120,2009-03-02,-0.6292592287063599,-64.07999999999993,-8.377565694862064
121,2009-03-03,-0.9686771035194397,-4.490000000000009,-0.6406780628406736
122,2009-03-04,-0.9576587677001953,16.539999999999964,2.3753105567762356
123,2009-03-05,-0.8448306918144226,-30.32000000000005,-4.253229901665107
124,2009-03-09,0.0,-6.019999999999982,-0.8819866676433934
125,2009-03-13,0.0,80.01999999999998,11.828004670894119
126,2009-03-18,0.0,37.80000000000007,4.99636507831605
127,2009-03-26,-0.5303065776824951,38.50999999999999,4.847988921759929
128,2009-04-06,-0.47745877504348755,2.6200000000000045,0.31457868069063283
129,2009-04-13,0.0,23.25,2.7828314262459903
130,2009-04-17,-0.9442786574363708,10.870000000000005,1.265822784810127
131,2009-04-28,-0.9595530033111572,-14.440000000000055,-1.66053357865686
132,2009-04-30,-0.4558357298374176,17.649999999999977,2.063941250760089
133,2009-05-07,0.0,34.58000000000004,3.961916110035408
134,2009-05-11,0.0,1.8500000000000227,0.20388146221580827
135,2009-05-29,0.0,9.899999999999977,1.0888214332849386
136,2009-06-01,0.0,23.730000000000018,2.5817612115673367
137,2009-06-05,0.0,-2.7799999999999727,-0.2948444642421514
138,2009-06-11,-0.47810158133506775,4.7999999999999545,0.5105894116520711
139,2009-06-17,-0.0596315066019694,-34.17999999999995,-3.617352284392887
140,2009-06-19,0.0,10.519999999999982,1.1551426908675628
141,2009-06-24,0.0,-20.289999999999964,-2.2024901490398667
142,2009-07-01,0.0,22.389999999999986,2.485182143094988
143,2009-07-02,0.0,-26.910000000000082,-2.914450954696596
144,2009-07-08,0.0,-16.860000000000014,-1.8808147966355073
145,2009-07-09,0.0,3.1200000000000045,0.3547228159534318
146,2009-07-13,0.0,18.370000000000005,2.081161915983143
147,2009-07-31,0.0,86.43000000000006,9.592142500416188
148,2009-08-05,0.872137725353241,15.240000000000009,1.5433223964029659
149,2009-08-07,0.0,7.759999999999991,0.7738950055848084
150,2009-08-11,0.0,-16.129999999999995,-1.5962710790911245
151,2009-08-13,0.0,18.379999999999995,1.8484437069442343
152,2009-08-14,0.0,-8.639999999999986,-0.8531395337355452
153,2009-08-19,0.0,-7.6299999999999955,-0.7598920415500597
154,2009-08-31,0.0,24.159999999999968,2.4245830239046193
155,2009-09-01,0.0,-22.58000000000004,-2.212380709764657
156,2009-09-02,0.0,-3.2899999999999636,-0.3296461063684786
157,2009-09-08,0.8169084191322327,30.6400000000001,3.0801708972103645
158,2009-09-09,0.0,7.979999999999791,0.7782404743560782
159,2009-09-10,0.0,10.77000000000021,1.042221082477739
160,2009-09-11,-0.4657329022884369,-1.4100000000000819,-0.13503936253759857
161,2009-09-14,0.0,6.6099999999999,0.6339129017099249
162,2009-09-16,0.0,19.420000000000073,1.8506870985571955
163,2009-09-18,-0.6982065439224243,-0.4600000000000364,-0.04304053295408102
164,2009-09-22,0.45636290311813354,3.3600000000001273,0.3145183937096441
165,2009-09-23,0.5314645171165466,-10.790000000000191,-1.00684918724224
166,2009-09-25,0.0,-16.48999999999978,-1.5543846088587463
167,2009-09-28,0.0,18.59999999999991,1.7809609529098516
168,2009-09-30,0.0,-5.900000000000091,-0.5550433686428805
169,2009-10-01,0.0,-27.230000000000018,-2.5759639762364266
170,2009-10-06,0.44383352994918823,24.87000000000012,2.4149147934165285
171,2009-10-07,0.0,2.8599999999999,0.2711620145630973
172,2009-10-08,0.0,7.900000000000091,0.7469884074963682
173,2009-10-09,0.0,6.009999999999991,0.5640650223373495
174,2009-10-12,0.0,4.7000000000000455,0.43864151788631206
175,2009-10-19,0.5989012122154236,21.720000000000027,2.018230981518136
176,2009-10-27,0.0,-34.5,-3.1423340710987233
177,2009-10-28,-0.693424642086029,-20.779999999999973,-1.9540910843418784
178,2009-10-30,0.0,-6.440000000000055,-0.6176687799123423
179,2009-11-05,0.0,30.440000000000055,2.937685173568559
180,2009-11-09,0.0,26.449999999999818,2.479772742187995
181,2009-11-12,-0.969398021697998,-5.839999999999918,-0.5342701357631572
182,2009-11-13,-0.25879089037577313,6.240000000000009,0.5739303189728128
183,2009-11-23,0.0,12.759999999999991,1.1669166331345786
184,2009-11-24,0.0,-0.5899999999999181,-0.053333815446911896
185,2009-11-25,0.0,4.980000000000018,0.4504137837471187
186,2009-11-27,-0.9125730395317078,-19.1400000000001,-1.7233462089084661
187,2009-12-03,0.0,8.430000000000064,0.7723387296264798
188,2009-12-07,-0.9525622725486755,3.3299999999999272,0.3027492908575103
189,2009-12-10,0.0,-0.900000000000091,-0.08157715839565746
190,2009-12-14,0.8196037411689758,11.759999999999991,1.0668118111307654
191,2009-12-15,-0.4809512197971344,-6.179999999999836,-0.5547028569889721
192,2009-12-16,0.2975997527440389,1.25,0.11282301228416956
193,2009-12-21,0.0,4.869999999999891,0.4390630916532835
194,2009-12-22,0.9201892614364624,3.9700000000000273,0.35635743458552377
195,2009-12-30,-0.1127936840057373,8.400000000000091,0.7513282409974859
196,2010-01-05,-0.2715195616086324,10.099999999999909,0.8966460112568942
197,2010-01-06,-0.5052409768104553,0.6200000000001182,0.05455249357689423
198,2010-01-07,0.0,4.5499999999999545,0.4001266334839997
199,2010-01-11,0.0,5.289999999999964,0.46334819434347
200,2010-01-13,-0.4820753037929535,-1.2999999999999545,-0.1133411219027319
201,2010-01-14,0.0,2.7799999999999727,0.24265065288736581
202,2010-01-20,0.0,-10.420000000000073,-0.9073019521794465
203,2010-01-28,0.0,-53.50999999999999,-4.701943692664581
204,2010-02-02,0.0,18.789999999999964,1.7325477395738211
205,2010-02-04,0.0,-40.210000000000036,-3.6444549178842074
206,2010-02-05,0.0,3.0800000000001546,0.2897160218604053
207,2010-02-08,-0.46221858263015747,-9.450000000000045,-0.8863335803187091
208,2010-02-12,0.0,18.769999999999982,1.7762174233964818
209,2010-02-18,0.0,31.24000000000001,2.9046684828592952
210,2010-02-23,-0.9648621678352356,-12.150000000000091,-1.0978088999322422
211,2010-02-26,0.0,9.8900000000001,0.9035264023387631
212,2010-03-01,0.0,11.220000000000027,1.0158534708326945
213,2010-03-02,0.0,2.599999999999909,0.23303546620536778
214,2010-03-05,0.38143348693847656,20.3900000000001,1.8232869240192882
215,2010-03-08,0.0,-0.20000000000004547,-0.017563888644949982
216,2010-03-09,0.0,1.9500000000000455,0.17127799736495786
217,2010-03-10,-0.5536413192749023,5.1599999999998545,0.4524529790871897
218,2010-03-12,-0.6322430968284607,4.380000000000109,0.38232906486501594
219,2010-03-15,0.0,0.5199999999999818,0.04521778450247235
220,2010-03-22,0.0,15.299999999999955,1.3298450252496679
221,2010-03-24,0.0,1.9100000000000819,0.16383458711111434
222,2010-04-01,-0.41330456733703613,10.379999999999882,0.8889117254136164
223,2010-04-05,-0.4080151915550232,9.340000000000146,0.79280196927257
224,2010-04-12,0.0,9.039999999999964,0.7613016236609819
225,2010-04-14,0.0,14.170000000000073,1.1843073014174974
226,2010-04-15,0.0,1.0199999999999818,0.08425226118200815
227,2010-04-19,0.0,-14.150000000000091,-1.1678097171672228
228,2010-04-22,0.0,11.150000000000091,0.9310909212372311
229,2010-04-23,0.0,8.6099999999999,0.7123532477847468
230,2010-04-28,-0.4372784495353699,-25.920000000000073,-2.129337539432183
231,2010-04-30,0.0,-4.669999999999845,-0.39198898737575927
232,2010-05-04,0.0,-13.090000000000146,-1.1030681980972405
233,2010-05-05,-0.9174972772598267,-7.730000000000018,-0.6586571233810514
234,2010-05-06,0.0,-37.7199999999998,-3.235352140461613
235,2010-05-07,0.0,-17.269999999999982,-1.5308248016664434
236,2010-05-11,0.0,44.909999999999854,4.0427408901051285
237,2010-05-12,0.2450308402379354,15.88000000000011,1.3739520155045561
238,2010-05-17,-0.5791067481040955,-34.73000000000002,-2.96414519446602
239,2010-05-18,0.0,-16.1400000000001,-1.4195999788907154
240,2010-05-20,0.0,-49.210000000000036,-4.390613847251966
241,2010-05-25,0.0,2.4400000000000546,0.22769902667998532
242,2010-05-26,0.7482598423957825,-6.079999999999927,-0.5660921948176426
243,2010-06-01,0.0,2.759999999999991,0.2584390654993203
244,2010-06-07,0.3440738916397095,-20.24000000000001,-1.8903344509717857
245,2010-06-08,0.0,11.529999999999973,1.0976039296695739
246,2010-06-11,0.32364797592163086,29.59999999999991,2.787193973634643
247,2010-06-14,0.0,-1.9699999999998,-0.18046903627700622
248,2010-06-15,0.24547941982746124,25.59999999999991,2.349421363215028
249,2010-06-21,0.006971220175425212,-2.0299999999999727,-0.18202523246325622
250,2010-06-22,0.0,-17.8900000000001,-1.6070786920589382
251,2010-06-23,0.0,-3.269999999999982,-0.2985456172225198
252,2010-06-28,-0.3603758215904236,-17.470000000000027,-1.599758250613533
253,2010-06-29,0.0,-33.32999999999993,-3.101705798598503
254,2010-06-30,-0.3224062919616699,-10.529999999999973,-1.0112942261150142
255,2010-07-06,-0.47035038471221924,-2.650000000000091,-0.25710432614412304
256,2010-07-07,0.0,32.210000000000036,3.1330856175709623
257,2010-07-13,0.20000691711902618,35.069999999999936,3.3076480519112996
258,2010-07-14,0.0,-0.16999999999984539,-0.015520295068183887
259,2010-07-20,0.0,-11.690000000000055,-1.0674141914040791
260,2010-07-21,0.0,-13.8900000000001,-1.281980285745939
261,2010-07-26,0.0,45.42000000000007,4.246486971643347
262,2010-07-30,-0.48047927021980286,-13.410000000000082,-1.20267979659376
263,2010-08-02,0.0,24.25999999999999,2.202251270878721
264,2010-08-04,0.2917540470759074,1.3800000000001091,0.12257296644343962
265,2010-08-06,-0.9708752632141113,-5.599999999999909,-0.49678861644369515
266,2010-08-09,0.0,6.149999999999864,0.5483042687493191
267,2010-08-10,0.0,-6.730000000000018,-0.5967423013149628
268,2010-08-11,0.0,-31.589999999999918,-2.8178688027402568
269,2010-08-17,0.0,3.0699999999999363,0.2817883925211283
270,2010-08-24,0.0,-40.67000000000007,-3.7225181686711766
271,2010-08-27,0.38666608929634094,12.720000000000027,1.2092749103976754
272,2010-08-30,0.47322607040405273,-15.669999999999845,-1.471928160136752
273,2010-09-03,-0.29278095563252765,55.58999999999992,5.299736872211409
274,2010-09-07,-0.726394534111023,-12.670000000000073,-1.1471150102760568
275,2010-09-09,0.0,12.340000000000146,1.1302022274326042
276,2010-09-10,0.0,5.369999999999891,0.48633374993206635
277,2010-09-13,0.35265403985977173,12.350000000000136,1.113063854715888
278,2010-09-14,0.0,-0.8000000000001819,-0.07130760317320455
279,2010-09-15,0.26556328932444256,3.9700000000000273,0.35411649273035656
280,2010-09-17,0.0,0.5199999999999818,0.046219346351780946
281,2010-09-20,-0.4932631552219391,17.12000000000012,1.5209801082099272
282,2010-09-21,0.0,-2.9300000000000637,-0.256408012531619
283,2010-09-22,-0.4079267978668213,-5.5,-0.482549263893032
284,2010-09-24,0.0,14.3900000000001,1.2686461896533572
285,2010-09-27,0.0,-6.509999999999991,-0.5667424064352677
286,2010-09-28,0.0,5.539999999999964,0.4850458779855679
287,2010-09-29,0.0,-2.9700000000000273,-0.2587784264180559
288,2010-09-30,0.09287462064198085,-3.5299999999999727,-0.3083696592209493
289,2010-10-01,-0.8881332874298096,5.039999999999964,0.44164037854889265
290,2010-10-04,0.0,-9.210000000000036,-0.8034966499162511
291,2010-10-08,0.0,28.12000000000012,2.4731097684318017
292,2010-10-12,0.4621441662311554,4.619999999999891,0.3965154701111351
293,2010-10-13,0.0,8.329999999999927,0.7121057985757822
294,2010-10-14,-0.3576353192329407,-4.289999999999964,-0.36414565826330225
295,2010-10-19,-0.14080621302127838,-7.9099999999998545,-0.6738739659740379
296,2010-10-20,-0.8832147717475891,12.269999999999982,1.0524058667124092
297,2010-10-22,0.0,4.9099999999998545,0.41674800750314933
298,2010-10-26,0.0,2.560000000000173,0.21638435270650955
299,2010-10-29,0.0,-2.380000000000109,-0.20073546776425466
300,2010-11-02,0.0,10.309999999999945,0.8713216030289154
301,2010-11-04,0.0,27.49000000000001,2.303174510083197
302,2010-11-05,-0.9702878594398499,4.789999999999964,0.39228211553895503
303,2010-11-08,-0.361579030752182,-2.599999999999909,-0.21209772810702035
304,2010-11-10,0.0,-4.539999999999964,-0.3711424483956643
305,2010-11-11,0.0,-5.170000000000073,-0.42421905129194576
306,2010-11-12,0.0,-14.329999999999927,-1.1808428234751165
307,2010-11-15,0.0,-1.4600000000000364,-0.12174681665430044
308,2010-11-18,0.0,-1.0599999999999454,-0.08849926946357298
309,2010-11-22,0.0,1.1499999999998636,0.09609840476646947
310,2010-11-23,-0.6182069182395935,-17.1099999999999,-1.4284044613637799
311,2010-11-24,0.0,17.61999999999989,1.4922971382110974
312,2010-11-26,-0.8749880194664001,-8.949999999999818,-0.7468602661993423
313,2010-11-29,-0.37226438522338867,-1.6400000000001,-0.13788464772154868
314,2010-11-30,0.0,-7.210000000000036,-0.60702498821311
315,2010-12-02,0.5728011131286621,40.98000000000002,3.47126339418068
316,2010-12-03,0.0,3.1800000000000637,0.2603292592077201
317,2010-12-09,0.7180991768836975,8.289999999999964,0.6768949383935758
318,2010-12-10,-0.26282039284706116,7.400000000000091,0.6001622060016295
319,2010-12-13,0.0,0.05999999999994543,0.0048371493066708664
320,2010-12-14,0.0,1.1299999999998818,0.09109523886299291
321,2010-12-16,0.0,1.2799999999999727,0.10309361383387212
322,2010-12-17,0.0,1.040000000000191,0.08367729529236292
323,2010-12-20,0.0,3.1699999999998454,0.25484158821778463
324,2010-12-22,0.0,11.759999999999991,0.943002854668505
325,2010-12-23,0.0,-2.0699999999999363,-0.16443710082297483
326,2010-12-30,0.0,1.1100000000001273,0.08832164994391395
327,2010-12-31,0.10784430503845215,-0.2400000000000091,-0.019079721436067756
328,2011-01-03,0.0,14.22999999999979,1.1314843675455448
329,2011-01-04,0.0,-1.6699999999998454,-0.1313027274799976
330,2011-01-05,0.0,6.3599999999999,0.5007085498346638
331,2011-01-06,0.0,-2.7100000000000364,-0.21228927743310433
332,2011-01-11,0.8517699837684631,0.6300000000001091,0.04945637241434307
333,2011-01-12,0.0,11.480000000000018,0.9007595254535197
334,2011-01-13,0.32261553406715393,-2.2000000000000455,-0.17107841612492186
335,2011-01-14,0.0,9.480000000000018,0.7384557861282497
336,2011-01-18,0.0,1.7799999999999727,0.13763879867619103
337,2011-01-19,0.0,-13.099999999999909,-1.0115673889206276
338,2011-01-20,0.0,-1.6600000000000819,-0.12949326010984163
339,2011-01-21,-0.42666134238243103,3.089999999999918,0.24135722431380485
340,2011-01-24,0.0,7.490000000000009,0.5836287840417664
341,2011-01-26,-0.8832509517669678,5.790000000000191,0.44854513340152086
342,2011-01-28,0.0,-20.29000000000019,-1.5648257405736554
343,2011-01-31,0.0,9.779999999999973,0.7662535061190571
344,2011-02-01,0.11503732204437256,21.470000000000027,1.6693621124000895
345,2011-02-02,0.0,-3.5599999999999454,-0.27225659419236503
346,2011-02-03,0.4590691924095154,3.0699999999999363,0.23542403165570858
347,2011-02-04,0.0,3.769999999999982,0.2884247570958597
348,2011-02-09,0.0,10.010000000000218,0.7636150037761348
349,2011-02-14,0.0,11.439999999999827,0.8660892738174418
350,2011-02-15,0.2279695669809977,-4.309999999999945,-0.3234958568512028
351,2011-02-16,-0.9521814584732056,8.309999999999945,0.6257483000880976
352,2011-02-18,0.0,6.690000000000055,0.5006285919540271
353,2011-02-23,0.0,-35.6099999999999,-2.651506690195896
354,2011-02-24,0.0,-1.300000000000182,-0.09943399112744239
355,2011-02-28,0.0,21.12000000000012,1.6170277926651957
356,2011-03-01,-0.9151381254196167,-20.8900000000001,-1.5739666370307936
357,2011-03-04,0.0,14.820000000000164,1.1344759746771615
358,2011-03-08,0.0,0.6699999999998454,0.05071339363432202
359,2011-03-09,0.24470438063144684,-1.7999999999999545,-0.1361758787126806
360,2011-03-10,0.0,-24.910000000000082,-1.887092619808797
361,2011-03-11,0.24992361664772034,9.170000000000073,0.7080479650377245
362,2011-03-14,0.0,-7.889999999999873,-0.604931456435725
363,2011-03-15,0.0,-14.52000000000021,-1.1200333233055029
364,2011-03-16,0.47488415241241455,-24.98999999999978,-1.9494956586861214
365,2011-03-17,-0.4027974009513855,16.839999999999918,1.3398255998981539
366,2011-03-23,0.0,23.819999999999936,1.8701127406337292
367,2011-03-29,0.0,21.90000000000009,1.6878092390215402
368,2011-03-30,0.0,8.819999999999936,0.6684654095676905
369,2011-03-31,0.0,-2.4300000000000637,-0.18294610994835828
370,2011-04-01,0.0,6.580000000000155,0.49629288822851764
371,2011-04-04,-0.19347419341405234,0.459999999999809,0.034523907806141424
372,2011-04-05,0.0,-0.23999999999978172,-0.01800625717435172
373,2011-04-06,0.0,2.9099999999998545,0.2183651876364673
374,2011-04-12,0.0,-21.37999999999988,-1.6008505922697849
375,2011-04-13,0.0,0.25,0.01902355877518719
376,2011-04-14,0.0,0.10999999999989996,0.008368773822467873
377,2011-04-15,-0.231576606631279,5.160000000000082,0.39253872135837276
378,2011-04-18,0.0,-14.539999999999964,-1.10178225024248
379,2011-04-19,0.0,7.479999999999791,0.5731185926413864
380,2011-04-20,0.0,17.74000000000001,1.3514954823178078
381,2011-04-21,-0.0558852752049764,7.020000000000209,0.5276767190835722
382,2011-04-25,-0.9623842835426331,-2.130000000000109,-0.1592666257907333
383,2011-04-26,0.0,11.990000000000009,0.89795918367347
384,2011-04-27,0.0,8.420000000000073,0.6249814435438432
385,2011-04-28,0.0,4.819999999999936,0.35554637593496424
386,2011-04-29,0.0,3.1299999999998818,0.23006585910854122
387,2011-05-02,0.0,-2.3899999999998727,-0.1752700552210583
388,2011-05-03,0.0,-4.600000000000136,-0.3379321491015513
389,2011-05-05,0.0,-21.519999999999982,-1.5862953516828575
390,2011-05-06,0.0,5.100000000000136,0.3819938581379774
391,2011-05-09,0.0,6.089999999999918,0.4544097895836381
392,2011-05-10,0.0,10.870000000000118,0.807404051133123
393,2011-05-11,-0.4690954089164734,-15.080000000000155,-1.1111438592354737
394,2011-05-12,0.0,6.570000000000164,0.4895386266094543
395,2011-05-13,0.0,-10.88000000000011,-0.8067326585845185
396,2011-05-16,-0.8602352142333984,-8.299999999999955,-0.6204355008708489
397,2011-05-17,0.0,-0.4900000000000091,-0.03685679255643295
398,2011-05-18,0.0,11.700000000000045,0.8803744224894314
399,2011-05-20,0.0,-7.410000000000082,-0.5527045976668618
400,2011-05-23,-0.29196973890066147,-15.900000000000091,-1.1925566464407127
401,2011-05-25,0.0,3.1000000000001364,0.23531733681502817
402,2011-05-26,-0.8101687431335449,5.220000000000027,0.39531378978697185
403,2011-05-27,0.0,5.4099999999998545,0.4080893723268528
404,2011-06-01,0.0,-16.549999999999955,-1.243332582074972
405,2011-06-02,0.13710421323776245,-1.6099999999999,-0.1224753718002282
406,2011-06-03,0.0,-12.779999999999973,-0.9733879689856332
407,2011-06-07,0.0,-15.220000000000027,-1.1706251538272232
408,2011-06-08,0.0,-5.380000000000109,-0.4186965928370281
409,2011-06-09,0.0,9.440000000000055,0.7377536028009671
410,2011-06-10,-0.45677801966667175,-18.019999999999982,-1.397982932505817
411,2011-06-13,0.0,0.849999999999909,0.06687752757713804
412,2011-06-14,0.0,16.039999999999964,1.261174842549709
413,2011-06-15,0.0,-22.449999999999818,-1.7431883652853017
414,2011-06-16,0.18281017243862152,2.2200000000000273,0.17543582367909683
415,2011-06-20,0.3617915213108063,10.7199999999998,0.8456659619450158
416,2011-06-21,0.0,17.160000000000082,1.3423448793767079
417,2011-06-22,0.0,-8.379999999999882,-0.6468445103124523
418,2011-06-23,-0.3882330060005188,-3.6400000000001,-0.2827975200832932
419,2011-06-24,0.113362717628479,-15.049999999999955,-1.1725749902610014
420,2011-06-27,0.0,11.649999999999864,0.9184437699554466
